location,date,smuggling_incident,weather_condition,geopolitical_event,terrain_type,poverty_rate,distance_to_checkpoint,population_density
Border B,2021-09-28 20:01:27,1,storm,conflict,flat,47.98826247840708,3.5247730221179125,614.5468025564134
Border D,2022-06-18 15:27:39,0,rain,sanctions,water_body,15.894203183130292,14.217521994725947,198.84570688270207
Border D,2022-10-27 21:50:23,0,clear,trade_dispute,forest,43.90375619188734,16.951823351423158,389.18136329779094
Border A,2021-01-27 04:57:41,0,storm,sanctions,mountain,27.510332500104266,39.53414898620738,811.3477955297172
Border A,2022-11-22 06:56:05,0,clear,none,muddy,6.959029156227277,12.991688096753034,986.702790214795
Border C,2021-09-07 04:45:21,0,storm,none,water_body,33.399295015409066,24.876904664812198,796.1639639216801
Border A,2021-08-13 14:47:55,0,fog,trade_dispute,muddy,39.47236383734257,29.64519559657507,159.31954986598427
Border B,2021-02-17 00:01:40,1,clear,trade_dispute,forest,9.007714007984866,43.88587671522604,753.6535746871193
Border B,2022-01-19 20:48:33,0,clear,conflict,muddy,13.401371473224003,48.556449882878795,290.5409427392643
Border A,2022-05-09 01:31:15,0,clear,trade_dispute,forest,10.521132661841488,31.82553117899045,627.636898969684
Border C,2021-11-26 22:16:39,1,sunny,none,muddy,46.81102899892099,15.22772035122678,933.0783217807564
Border A,2020-07-27 12:52:06,1,fog,none,muddy,17.24894896458237,4.837411860818262,71.75355370402634
Border A,2022-05-26 08:12:45,0,fog,none,forest,12.040972969368687,37.8047590385542,589.8794396037645
Border B,2022-09-04 19:19:37,0,fog,trade_dispute,mountain,29.94296310635344,47.953793567230484,420.0474403946002
Border A,2022-09-22 04:27:25,0,storm,none,forest,8.050401753870837,6.117022984112793,969.469570360337
Border C,2021-10-26 08:13:36,0,storm,none,water_body,21.759278588564722,40.04143956726471,596.9939386085241
Border D,2021-05-11 09:40:43,0,sunny,none,muddy,29.23653710053478,36.25281845449401,121.62807640347654
Border B,2021-07-17 11:18:20,1,fog,trade_dispute,flat,17.315563263159156,35.56575690469101,895.339305534134
Border B,2021-06-26 00:28:13,0,fog,conflict,flat,31.486472867779973,33.98784450234409,113.89207037728228
Border D,2021-07-11 17:16:33,0,storm,sanctions,mountain,16.92054784899652,2.7773062203685135,581.6911842904664
Border A,2021-09-15 10:02:37,0,storm,sanctions,mountain,41.94670126184819,45.78954516370476,131.7100885121455
Border A,2020-02-25 02:32:52,0,storm,sanctions,muddy,19.790370066036747,30.559365958730847,215.6072566939111
Border C,2021-08-16 14:28:34,0,rain,conflict,water_body,25.93523111145655,46.08537778502624,223.36690933304158
Border B,2021-06-08 20:24:43,0,fog,none,muddy,24.1769526840534,20.05386104667937,558.1855931514498
Border C,2022-06-11 04:35:34,0,rain,none,muddy,12.994032777029169,44.6859957904067,651.0808900668683
Border B,2020-01-24 01:28:43,0,storm,sanctions,flat,10.646258150316477,4.009109736637715,730.0369490065464
Border A,2021-09-08 01:50:43,0,rain,sanctions,muddy,31.1691543919775,19.53368218622997,195.73134219457876
Border A,2021-09-09 17:45:08,0,fog,trade_dispute,water_body,47.98197168415416,26.671230314964955,471.1671718460355
Border A,2020-08-27 17:21:49,0,rain,sanctions,forest,46.32082707956283,4.605391821241042,751.063646540002
Border C,2021-08-04 03:58:52,0,fog,trade_dispute,mountain,11.106339899098266,32.90579763168283,489.94497828331833
Border C,2022-08-22 13:40:28,1,fog,sanctions,mountain,47.88707319358302,6.261836056688473,108.1350678428308
Border D,2021-06-30 08:14:49,0,sunny,trade_dispute,water_body,30.334245165395693,7.226478498897498,701.9132811886221
Border C,2021-11-18 22:39:12,0,rain,sanctions,water_body,46.394712967304216,34.85413525364588,113.3714450745456
Border B,2020-11-09 09:36:15,0,sunny,trade_dispute,mountain,5.183859529942426,48.982210043793565,442.0089963142239
Border B,2020-01-02 22:07:13,1,rain,sanctions,mountain,43.90662937903069,32.95649111915664,761.9310784781485
Border D,2021-07-01 10:44:29,0,storm,none,mountain,23.134457974970584,47.846039729419076,609.1048095400482
Border A,2022-08-23 23:06:52,1,fog,none,flat,34.18942485555536,39.15717683654698,462.06482835113746
Border B,2021-12-13 00:01:22,0,fog,trade_dispute,muddy,44.56841805415806,12.139040322333592,784.7759516530907
Border A,2022-08-10 00:13:09,0,storm,conflict,muddy,30.673166259633753,42.710276529742394,805.2426441994836
Border D,2022-03-17 19:13:38,1,storm,none,flat,43.5991417389925,26.63446488411767,202.30600932479462
Border A,2020-02-19 14:24:20,0,rain,trade_dispute,mountain,8.318878434059602,32.00992734693859,985.8476283177195
Border B,2021-08-14 17:10:31,1,sunny,conflict,forest,46.24241287742272,7.052599791640118,979.987309201322
Border D,2022-08-12 15:11:50,0,rain,conflict,water_body,37.25415721628805,33.652011421863165,165.94225153139695
Border B,2021-08-10 08:19:53,0,sunny,none,forest,13.802259234776521,30.9662803080068,932.8523645187029
Border D,2022-02-10 19:10:40,0,clear,conflict,water_body,16.622291036654445,13.85038862092374,368.901821221227
Border D,2022-11-18 01:02:19,1,sunny,none,muddy,45.97838401474081,38.131902210735475,584.7643596335299
Border B,2021-05-08 11:13:59,0,sunny,none,muddy,22.590620804109037,22.125863690049044,891.2802912240345
Border A,2020-06-17 17:55:49,1,sunny,trade_dispute,flat,33.715245241180796,48.16629781894403,403.5690466318525
Border A,2020-11-13 08:14:41,0,clear,conflict,forest,42.79733372485967,9.330029661423643,611.8947666678887
Border D,2022-01-25 11:24:15,1,storm,sanctions,mountain,9.798659601132716,41.280214449375755,638.4844824569021
Border C,2022-10-24 23:19:38,1,sunny,conflict,muddy,31.489354075673234,29.04379249462056,95.59027244581169
Border A,2020-09-06 23:04:50,0,fog,sanctions,water_body,28.835170866411147,20.057064151792172,798.2285168783624
Border C,2022-04-25 10:22:23,1,storm,sanctions,mountain,23.52638875123092,13.635067036489579,719.6796224340085
Border B,2021-10-05 06:12:31,0,rain,sanctions,flat,45.92937833723899,24.43925240316175,885.9184315409448
Border B,2020-06-15 08:26:59,0,clear,none,mountain,29.19808659627358,39.912565954696824,920.8080723307949
Border B,2020-01-12 13:14:36,0,rain,none,forest,12.607190454297518,19.565634140211916,641.0070530901588
Border D,2020-03-29 04:15:12,0,fog,sanctions,mountain,30.21636569231488,46.64245078292167,81.51364369846397
Border A,2021-11-29 09:45:02,0,sunny,trade_dispute,muddy,49.85775455303772,49.923159890476605,343.6957862299962
Border C,2022-06-19 01:22:21,1,rain,sanctions,water_body,28.89860205336142,1.0377375753819118,828.7704829001432
Border B,2022-09-06 15:23:32,1,fog,sanctions,flat,22.969883594113817,16.04121861508996,322.8569249470056
Border A,2020-08-23 04:37:52,0,fog,conflict,mountain,25.943584607891644,36.598623612775505,998.2030905752497
Border A,2022-07-25 17:44:24,1,fog,conflict,flat,9.102408852622233,9.697758940521148,624.4454060636937
Border C,2020-11-08 21:54:55,0,sunny,conflict,water_body,33.648798782942514,38.96287105779123,106.57225768322809
Border C,2022-10-09 14:16:31,0,storm,trade_dispute,muddy,9.430390699396224,38.769248223939215,546.78784397128
Border C,2021-02-09 07:13:01,0,rain,trade_dispute,mountain,21.863959467957816,19.337965578163587,970.136389519935
Border B,2021-04-04 02:26:42,0,sunny,sanctions,water_body,14.660717631868621,13.566801896317207,68.1410016711456
Border C,2022-03-25 19:53:32,0,rain,sanctions,forest,29.78405473379939,45.61969802002889,111.7927282420132
Border D,2022-07-09 23:46:11,0,clear,none,mountain,43.911339656337304,46.75617847931699,800.6880230141113
Border A,2021-06-26 05:13:15,0,clear,conflict,forest,10.521925607597613,12.656829322048317,528.0884362977419
Border D,2020-09-23 14:39:20,0,rain,none,muddy,17.89261891828046,48.136747338936125,724.869215095452
Border B,2022-04-20 00:39:48,0,fog,sanctions,flat,45.66459528254498,22.30131627376724,593.4614714599687
Border D,2020-12-09 15:51:33,0,storm,sanctions,water_body,8.286267147251639,2.9813217898168,583.0291458738079
Border C,2021-03-12 14:58:25,0,sunny,sanctions,flat,27.83817335553298,39.32267062527964,856.0631538502121
Border D,2020-04-01 22:58:20,1,sunny,conflict,mountain,30.308834234669092,23.299085650240386,130.19811292089022
Border B,2021-04-03 01:49:19,1,fog,none,muddy,5.725794537973688,41.98746947366468,709.8578176645038
Border D,2021-06-05 07:25:59,0,fog,conflict,forest,23.250684506760756,14.87755900822643,718.9416621424411
Border C,2022-02-18 10:15:11,1,clear,sanctions,water_body,15.036742114361768,41.676208042339404,669.4320728400446
Border D,2020-06-17 02:09:31,1,storm,sanctions,water_body,5.3774269472009095,26.001504494177677,272.6355425406
Border B,2022-03-19 10:00:24,0,sunny,conflict,forest,46.59405298327991,17.1377005800537,591.078711102392
Border B,2021-07-14 07:30:42,1,sunny,trade_dispute,forest,37.18100689271577,46.80571515986571,832.0219837026616
Border C,2021-04-30 12:29:51,1,storm,trade_dispute,water_body,37.07191905215154,35.07040121281322,889.6092198320998
Border D,2021-06-16 12:18:16,1,clear,trade_dispute,water_body,22.676701355079462,25.929799835531185,951.265746013479
Border A,2021-01-28 03:01:27,0,clear,conflict,mountain,35.097957866044155,12.052591694376728,985.2755785908902
Border B,2021-05-21 17:24:03,0,rain,sanctions,muddy,47.04384826803884,17.98200293261222,398.4458183335479
Border C,2021-04-25 02:16:07,0,storm,none,water_body,49.331085411179416,43.46141586692881,877.5755507967596
Border B,2022-09-08 01:39:22,1,storm,none,flat,24.06518385691932,21.607325357199908,695.7321553887543
Border A,2020-05-27 16:58:34,1,fog,sanctions,water_body,34.87913899466497,35.349843628229394,781.1084591876887
Border D,2020-12-05 06:51:46,0,rain,none,water_body,44.563047381282914,18.809368867774385,778.1658311526296
Border B,2020-04-11 22:42:24,0,clear,trade_dispute,muddy,42.55389714132842,22.31483495624966,757.2702693718313
Border D,2021-03-31 13:13:18,0,storm,sanctions,muddy,31.559127593068077,44.640156881481566,697.9028871243471
Border D,2022-04-30 10:13:04,0,clear,conflict,forest,44.09774362655995,43.180631125334216,69.43575617085267
Border C,2020-04-15 05:55:21,1,fog,conflict,water_body,43.14168442151319,48.79557706677509,247.3896709575003
Border B,2020-03-15 05:10:21,1,sunny,sanctions,flat,41.93040080504646,21.683518495265254,545.0304817509885
Border B,2022-03-06 10:49:50,0,rain,none,mountain,17.31348889366306,1.4679978626419086,370.7972734404217
Border C,2020-03-22 13:17:38,0,clear,conflict,flat,27.540074535183713,14.92468405708551,100.62687238082508
Border D,2021-08-28 02:47:23,0,clear,conflict,muddy,20.972474450084103,38.85294810473972,661.340620357461
Border B,2020-11-30 16:06:37,0,storm,sanctions,muddy,8.64422806111811,10.662807966742472,844.6833832859232
Border A,2020-11-06 08:32:01,0,fog,trade_dispute,forest,36.64847104379166,10.00789306815697,844.826681361587
Border A,2021-07-07 00:34:29,1,storm,none,water_body,41.05045831284305,41.72185398050869,455.03950181846415
Border D,2021-02-19 12:02:03,1,sunny,sanctions,muddy,26.692856762213804,10.329216903421685,467.13571436442805
Border A,2020-10-18 08:49:04,0,fog,conflict,mountain,40.084934191163214,26.528505516386392,607.8325643994838
Border C,2021-08-01 16:16:56,1,storm,conflict,flat,44.273123265102384,22.494694821267537,70.63068335627597
Border B,2022-06-21 11:12:42,0,storm,sanctions,muddy,26.39888479074319,48.368673994585535,606.8070662578393
Border C,2022-07-14 23:00:37,0,clear,trade_dispute,forest,8.112808646990842,22.40038802945571,727.2012400476325
Border B,2020-10-10 20:10:09,1,rain,sanctions,muddy,25.554574643584697,10.373817222877074,16.72029100629662
Border B,2022-06-13 20:48:45,0,storm,sanctions,muddy,35.41461165099288,45.32140505581468,83.92067030045745
Border B,2021-03-24 23:19:21,0,clear,sanctions,muddy,37.08381792730624,23.728866255205883,758.9445833936591
Border C,2022-01-15 12:43:15,0,sunny,sanctions,water_body,43.88385491081476,13.368121089636968,241.2407834403948
Border B,2020-02-14 11:26:54,0,storm,none,forest,29.77762659776918,27.574591344228946,270.5410706721647
Border D,2020-06-24 08:39:57,0,clear,trade_dispute,flat,21.41849448839227,41.04669271673661,273.3633328572379
Border A,2021-06-15 06:47:47,0,storm,none,mountain,39.24437020028637,34.57336594832524,617.5305364013086
Border A,2020-05-03 17:50:04,0,clear,none,muddy,30.824297027202547,26.956499240204245,515.5082478622787
Border C,2021-02-16 18:14:26,0,clear,conflict,water_body,30.298641839247274,9.13838341904219,812.1388312849169
Border A,2022-04-21 01:56:16,1,fog,sanctions,muddy,12.369369541276683,29.880981287685476,323.86526266103954
Border C,2020-03-17 15:57:25,0,sunny,trade_dispute,forest,8.326305577895697,43.055823317653044,139.73031343877054
Border A,2022-02-16 09:15:17,1,storm,sanctions,mountain,8.7514513592068,13.298751519199628,980.803223320691
Border C,2021-03-30 03:40:13,0,rain,none,muddy,43.076176284432506,24.924887929178137,179.24427648978744
Border D,2020-06-15 18:23:29,1,storm,sanctions,forest,12.787126277162791,22.545395118278954,545.9552180652233
Border D,2020-03-03 01:26:37,0,fog,sanctions,flat,18.351069392915676,33.92871181499819,193.06775729616086
Border B,2020-03-14 19:38:59,1,rain,trade_dispute,flat,20.30854151941131,29.047465093565517,840.4311407149823
Border D,2022-12-22 07:47:35,1,storm,sanctions,forest,22.389067500138758,38.11050097836479,890.2959413402797
Border D,2022-08-14 23:04:20,1,sunny,none,muddy,49.29387689756521,1.272393815002979,879.9681084089735
Border D,2020-08-29 18:41:05,0,clear,sanctions,forest,21.377787593268394,29.38855025590319,330.36115658759365
Border A,2020-12-21 19:58:45,1,rain,sanctions,mountain,11.507347657324946,14.666735963802633,45.6818291978592
Border B,2022-05-20 21:15:37,0,rain,trade_dispute,muddy,36.69319738508109,13.57555901501271,753.1530227397232
Border B,2021-02-15 22:53:14,0,clear,trade_dispute,water_body,46.05949237748064,15.290130383631148,104.78069038059824
Border B,2021-06-22 13:00:34,1,sunny,none,flat,24.729159080555334,28.80361210224759,16.29582061742745
Border D,2021-04-04 05:52:28,1,storm,none,forest,24.425685328996973,1.4487844929417026,12.385914323260087
Border A,2020-03-19 15:06:16,0,storm,sanctions,muddy,7.2482453429646085,45.669457613686724,112.38657953282086
Border C,2022-04-03 11:37:25,0,storm,none,water_body,34.78837514369407,38.464967907157934,833.6953456885946
Border C,2022-04-16 01:16:47,0,rain,trade_dispute,muddy,42.48816568916247,1.8780473750657272,287.438012700432
Border B,2020-07-13 22:20:15,0,sunny,trade_dispute,forest,14.96502549113125,48.06118288405174,662.8271369219095
Border B,2020-05-08 02:15:13,1,sunny,sanctions,water_body,18.760536219425955,8.240186903318454,751.48299018899
Border D,2021-06-17 06:25:39,0,sunny,trade_dispute,forest,21.822123959031035,43.69686062838504,874.1787224755991
Border A,2020-01-08 01:31:35,1,rain,trade_dispute,muddy,27.754859001771706,8.02914893865419,214.87116062407273
Border B,2021-04-21 21:38:11,0,fog,sanctions,muddy,5.175873097062545,42.70647240582041,825.8028925707778
Border A,2022-04-12 15:59:23,0,rain,sanctions,muddy,9.736588138141464,20.416467014105816,885.1906823978856
Border B,2022-12-23 22:51:07,0,sunny,sanctions,muddy,49.52011794014284,9.530343410450435,187.21064480001513
Border D,2021-07-20 05:18:37,0,storm,conflict,muddy,19.290468009058422,49.03194532274632,623.0370805669764
Border A,2021-12-14 13:30:55,0,sunny,sanctions,muddy,12.438740142247887,7.017964641013883,747.7119295670556
Border A,2020-11-05 01:02:32,0,rain,none,muddy,5.636084128902785,19.032313919005112,818.9250887666643
Border B,2020-12-28 19:29:06,0,rain,none,water_body,22.103818151593796,47.74636143928271,209.1495756844702
Border C,2022-06-04 02:55:41,1,rain,sanctions,flat,15.913187592681222,30.063497889449085,337.0303328283071
Border C,2020-08-29 08:38:47,0,fog,sanctions,mountain,19.20439510936541,5.708195049653561,507.98109048300563
Border C,2022-06-19 07:12:13,0,fog,conflict,mountain,17.537757147545392,2.237125508903433,981.2442855833455
Border D,2020-07-08 05:06:34,0,storm,conflict,forest,39.68163667885567,23.50272527362763,314.0398670337487
Border C,2022-10-21 16:12:51,0,clear,sanctions,muddy,34.65941162292159,42.784651311355496,576.690098982186
Border C,2021-11-06 02:45:27,1,storm,sanctions,water_body,20.13708044456287,13.94625546940095,786.7521886423027
Border D,2020-08-22 22:04:19,0,fog,trade_dispute,mountain,33.018502091550566,1.3817934495779882,592.9949266098986
Border C,2021-08-21 01:07:08,1,fog,sanctions,mountain,42.23779142158726,40.497603657989515,319.1546532245222
Border B,2020-03-04 16:15:07,0,sunny,sanctions,mountain,42.24931577458277,16.099438684324515,978.1558218008581
Border A,2022-06-21 18:12:25,0,fog,conflict,mountain,10.107261152589782,24.195808787032558,734.4401892464207
Border D,2021-05-25 12:03:55,0,storm,conflict,forest,44.40944730032234,17.37459754363255,369.92238907953686
Border B,2020-03-21 13:49:07,0,fog,trade_dispute,mountain,18.877932713384233,7.0630308397213035,418.8711950066333
Border C,2020-12-31 13:01:42,1,sunny,conflict,forest,31.6159861307343,33.21429581634327,149.07691800234414
Border D,2021-08-04 02:04:37,1,storm,trade_dispute,water_body,46.02490638001562,49.88964873325685,797.9915563601375
Border B,2021-06-21 16:01:59,0,sunny,none,forest,31.954751320363783,47.650714581412785,134.84204966366758
Border D,2021-02-08 15:09:19,0,storm,trade_dispute,mountain,28.8893396081571,1.6233679413373867,500.58298453184284
Border D,2021-02-11 14:20:12,0,storm,sanctions,water_body,30.967026692525316,1.424136939553085,112.81063766648475
Border D,2020-06-13 10:55:31,0,fog,sanctions,mountain,30.41851703031705,32.88527149032063,183.7426523027208
Border B,2020-06-26 14:20:16,0,rain,sanctions,water_body,44.94327457759172,41.59546128772417,59.040124884485465
Border B,2021-12-15 06:37:00,1,storm,conflict,forest,30.11702767721893,25.46372482537586,766.3405236197952
Border B,2020-03-29 04:39:12,1,rain,sanctions,mountain,44.150628530718066,42.5796744215802,774.7635220049619
Border B,2021-01-28 13:26:53,0,sunny,sanctions,forest,14.386311964305357,34.41396352213656,734.0446802255972
Border B,2021-08-29 12:46:49,1,fog,sanctions,flat,43.27479032520172,18.412060693470675,175.40075419414933
Border C,2020-12-27 03:27:21,0,clear,none,mountain,16.58639544183744,10.028727234805105,549.2282579341811
Border C,2022-11-28 06:44:05,0,storm,sanctions,mountain,14.941132236020175,22.41219493830682,867.7705249473664
Border B,2021-10-25 04:24:39,1,fog,none,water_body,23.779031980156866,11.121943036307512,85.88001245730419
Border C,2021-05-21 14:05:26,1,fog,trade_dispute,flat,31.122513958886834,3.3220025856933377,734.2223489539095
Border D,2020-01-20 19:40:17,1,rain,trade_dispute,flat,6.890542606311839,7.881308777393674,459.8838851630084
Border A,2020-07-05 15:02:52,0,storm,none,water_body,36.938361100071944,38.64094990686647,882.3540925012419
Border C,2020-03-10 05:19:09,0,clear,conflict,muddy,18.746905907514027,6.42418912745511,544.0600827665298
Border D,2020-01-28 06:12:10,1,storm,sanctions,forest,24.200272724673198,19.5272978842461,191.57348774159627
Border B,2021-12-07 15:17:50,0,storm,trade_dispute,mountain,46.57681905538445,20.22740520984035,282.8151160921612
Border A,2022-05-15 15:15:04,1,fog,trade_dispute,muddy,28.661369777297878,41.49402939589092,69.59140910705977
Border C,2021-04-24 18:16:46,1,rain,conflict,forest,18.68136779144862,12.253626488831712,456.0946093863117
Border A,2020-09-09 11:04:54,1,sunny,sanctions,mountain,25.57953772334074,46.7939755787419,272.5871947796617
Border A,2020-05-21 05:41:27,0,rain,sanctions,mountain,29.037653656459266,46.553000596027715,389.36877640189607
Border A,2022-02-24 01:05:22,0,storm,trade_dispute,water_body,28.18959957252941,40.16850205642746,185.3640951908273
Border D,2021-01-01 18:15:35,0,fog,sanctions,water_body,9.439586598378213,38.43458001441464,506.43948100006395
Border D,2021-11-14 21:58:42,1,fog,trade_dispute,muddy,29.40590460541388,7.538585342143476,337.4048903015224
Border C,2020-01-21 23:22:49,0,rain,sanctions,water_body,15.096190926839807,25.921671626210504,675.3795337025348
Border B,2021-01-25 05:47:33,0,storm,conflict,water_body,9.596617808072333,16.675572625163095,706.2724964977306
Border B,2020-04-12 18:14:55,0,clear,sanctions,muddy,45.645845777636254,31.587757897902446,790.9180461769828
Border D,2020-01-06 02:02:16,0,storm,sanctions,water_body,15.223901210598465,33.71123688550493,403.08403796875723
Border D,2020-09-13 23:26:46,0,clear,conflict,muddy,13.234635036387932,44.43394238941348,541.6724224206226
Border C,2021-08-24 15:46:03,0,rain,trade_dispute,flat,48.691902420350345,30.76333189526,399.0540855421406
Border A,2022-03-23 03:28:44,0,rain,conflict,forest,14.756845211096612,12.830282672249155,995.5299600174789
Border D,2020-02-27 16:58:11,0,storm,conflict,water_body,37.08921580871687,7.1218250119678395,593.1145373699895
Border B,2021-08-06 18:40:46,0,sunny,conflict,forest,17.743402396479638,21.11079755202314,432.0153018260992
Border B,2021-09-16 10:31:47,1,fog,trade_dispute,mountain,5.1259862619000165,48.68125238261795,923.3235694704719
Border B,2022-12-25 16:05:42,1,sunny,none,forest,9.710117998661708,33.17421318538398,918.7977741943092
Border C,2022-06-18 15:09:49,1,sunny,conflict,forest,49.55735360477311,22.15409644191953,458.1779838210915
Border A,2022-05-11 16:01:35,0,rain,conflict,forest,21.855057451165663,17.930947623479558,870.3339085859299
Border D,2020-11-15 22:00:25,0,rain,none,flat,21.786987823990444,2.1287214267694448,236.46242749468368
Border C,2022-05-16 23:33:58,1,storm,sanctions,flat,27.529489692396908,15.816717155589425,677.8954937221888
Border D,2022-08-13 17:32:49,0,fog,sanctions,water_body,9.211913834876384,43.405559883705926,342.214991038955
Border D,2021-05-09 13:16:22,0,storm,trade_dispute,flat,23.423475916569622,5.77178934156866,383.43536239632755
Border C,2020-02-17 13:34:47,1,storm,conflict,flat,36.71598861328792,12.449210563525263,705.605044490455
Border D,2021-12-23 03:02:52,0,storm,conflict,water_body,43.35882575885077,20.277263295072018,742.0896820080329
Border D,2021-12-05 02:36:05,1,storm,none,muddy,19.261633751763092,8.981504349570548,37.6917855802146
Border A,2021-04-02 16:45:17,1,clear,trade_dispute,muddy,40.948325901487394,29.674779187827433,368.3163704171547
Border C,2020-07-26 11:11:48,0,sunny,none,forest,33.01024174427657,14.214278976183826,206.3008238661968
Border C,2021-01-27 17:44:48,1,clear,sanctions,muddy,34.992011831620246,47.23800622597861,41.546094519337245
Border B,2020-06-10 17:13:12,0,storm,conflict,flat,11.901861542402688,20.285255816963005,900.447048962382
Border A,2022-03-24 12:29:28,0,clear,sanctions,water_body,36.69342607878497,24.37767582966208,981.8121026938484
Border A,2022-09-03 13:03:07,1,fog,sanctions,flat,30.25631762508215,21.3991485547359,707.3590522615623
Border A,2020-01-05 19:54:42,0,fog,trade_dispute,forest,33.02745037503114,49.04302570279145,65.64191982049552
Border D,2022-02-16 02:22:56,1,rain,sanctions,muddy,23.011626065037802,18.481428572390538,572.4913305286113
Border B,2020-12-09 22:11:22,0,storm,sanctions,muddy,34.3967546875231,47.833375122865185,822.6052673474292
Border A,2020-02-05 11:01:03,1,clear,trade_dispute,forest,28.078141711766236,26.805503188953814,68.68373602901379
Border A,2021-06-16 17:10:26,0,storm,sanctions,forest,10.127271207157602,8.082300643197367,882.6822240469311
Border B,2020-10-24 15:27:18,0,rain,sanctions,water_body,38.28486616898775,21.285531369827048,143.9534014949752
Border D,2022-08-02 18:34:12,0,storm,none,water_body,42.32578227706891,44.7138935171071,443.82263621860426
Border C,2022-10-16 10:57:10,0,rain,conflict,mountain,49.102696090238624,4.861410250783046,638.1353420145829
Border D,2022-06-07 09:35:02,0,storm,conflict,mountain,22.04501654240525,34.82877133253641,777.6873744353711
Border A,2022-10-09 20:16:58,1,storm,none,flat,13.019046723750236,1.3908254794174235,482.5614682520595
Border A,2020-10-29 02:45:00,0,sunny,none,mountain,24.773241702573337,35.3941234813557,362.1404454292711
Border C,2020-06-09 17:03:23,1,sunny,conflict,flat,11.792304409047873,8.327190666628717,702.3733861635031
Border D,2021-02-21 17:29:02,0,sunny,conflict,mountain,14.281117418878006,22.6011229465656,970.5018328256662
Border B,2021-04-23 16:10:43,1,sunny,sanctions,flat,38.0714601060989,39.51380802745983,157.88216080761845
Border B,2022-03-02 02:48:24,1,rain,conflict,mountain,21.5354867018229,22.783498484117157,543.2209445664673
Border D,2021-12-11 00:08:36,0,fog,conflict,forest,20.384569241462934,26.031498873304066,581.416183602465
Border C,2022-06-13 18:00:42,0,,sanctions,forest,11.254287382423822,45.3786275172061,630.3912046915378
Border B,2021-12-30 16:24:19,1,sunny,trade_dispute,flat,33.92322839928943,9.200851781892602,574.5452854288669
Border B,2020-10-20 01:47:53,1,storm,none,mountain,9.897218905003115,12.884670730078984,681.923342384813
Border A,2021-06-23 10:22:20,0,rain,trade_dispute,water_body,31.080427567294805,49.2207960536834,741.2641281865823
Border C,2022-11-29 10:11:13,0,storm,trade_dispute,muddy,21.16682789250385,34.06024336631243,707.8298493409524
Border D,2022-06-03 04:26:56,0,sunny,trade_dispute,flat,44.20342293373365,49.56893282822055,649.3156308238629
Border A,2021-11-11 10:21:31,0,storm,trade_dispute,mountain,32.790723606637,6.722753858945163,737.3626810845194
Border A,2022-01-03 22:49:32,0,storm,sanctions,flat,47.66055229062654,7.788155991589424,482.4453442721684
Border D,2021-09-10 09:37:54,1,storm,trade_dispute,forest,49.26524103601241,20.63812852500511,593.0803143299552
Border D,2022-02-01 16:28:00,1,rain,sanctions,water_body,27.847674008435305,17.750524723858433,471.1062067028077
Border C,2020-12-26 02:04:26,0,rain,trade_dispute,muddy,35.376367370234085,38.565155513242466,512.6641355660756
Border D,2021-09-20 07:49:33,0,rain,none,flat,36.43519926421165,14.978158814104646,727.7052345392088
Border A,2021-03-04 22:34:24,1,clear,sanctions,mountain,42.034814348458696,32.87870455191217,931.5551394723097
Border C,2022-12-21 00:07:32,0,rain,none,forest,32.89935755659917,47.0377514580424,755.5187028715172
Border C,2022-10-07 06:16:40,1,storm,conflict,water_body,18.622763741729095,17.072454920189237,556.9804589472907
Border C,2020-02-20 08:31:57,0,sunny,trade_dispute,mountain,43.381814999904506,6.2872553874916015,941.7414860749393
Border C,2022-07-16 07:40:29,0,rain,none,forest,14.358885568986853,5.479162532449857,352.74877427366204
Border C,2021-10-06 11:45:25,1,clear,none,mountain,48.257410907177444,16.229977091764198,289.7367295063474
Border A,2021-09-05 16:34:31,0,clear,sanctions,water_body,40.97687576169169,10.05354751096109,866.6625664340861
Border D,2020-11-19 12:00:52,0,fog,none,mountain,18.940478451135665,21.67345957357191,607.7590187404345
Border A,2022-03-16 00:24:51,1,storm,conflict,flat,39.60763750727618,5.3316756933223015,385.52294691518637
Border A,2021-08-21 00:29:11,0,fog,none,muddy,17.319016567081142,43.04256333560237,934.8832120245321
Border D,2022-11-01 16:42:24,0,clear,sanctions,forest,34.99771322757405,43.59759639600749,721.3071550563805
Border B,2022-11-12 15:14:55,0,storm,none,mountain,14.691504068578144,12.72804147005262,709.0761735722078
Border C,2020-01-10 12:51:44,0,clear,sanctions,mountain,12.079480429264837,45.83430652777105,41.2791969766465
Border C,2022-09-01 10:17:20,0,storm,conflict,mountain,47.905132014464485,47.51601011118837,327.89108458297204
Border C,2022-08-03 12:20:17,0,rain,sanctions,mountain,40.9540409135396,11.770910873560425,208.67064889438512
Border B,2022-03-04 15:40:29,0,rain,conflict,flat,44.421800321770306,30.82093974296213,139.12572451651965
Border A,2020-11-30 01:03:14,0,rain,none,water_body,29.188885737461938,16.746467526313975,66.28164945945922
Border C,2020-03-06 12:25:24,0,sunny,sanctions,mountain,24.67831786987331,25.393090527040027,428.6362998324244
Border C,2021-08-08 10:34:27,0,rain,sanctions,water_body,45.65553763329493,9.898619675630789,324.77479400524743
Border C,2020-06-24 19:02:59,1,rain,trade_dispute,flat,13.498807584990507,20.47587169359347,10.831897964136147
Border D,2022-07-03 01:37:38,0,fog,conflict,water_body,12.39225271890529,25.928096490018426,883.0273082487134
